cluster,lang,mapped_product,predict_product,product_name,question,subproduct_id,subproduct_name,verification
Cards,kaz,PKO,Credits,ПКО ФЛ,Посткредиттік қызмет дегеніміз не?,158,PKO_Common,0
Others,kaz,Credits,PKO,Кредиты,кепілімен берілетін несие туралы білгім келеді,31,Zalog_nedvizhimosti,0
Others,kaz,Cards,Cards,Карты,монокартаны қалай ашуға болады?,54,bccpay_2_0,1
Others,kaz,Cards,Cards,Карты,картамды ұрлап кетті,2,Cards_Common,1
Cards,kaz,Credits,Credits,Кредиты,Маған несиені беріле ме?,147,Credits_Common,1
Deposits,kaz,Cards,Deposits,Карты,Баланың депозитін онлайн қалай ашуға болады?,7,JuniorBank,0
Cards,kaz,Cards,Cards,Карты,monocard картасын онлайн ашуға бола ма?,54,bccpay_2_0,1
Others,kaz,Cards,Cards,Карты,Картаны жоғалтып алсам не істеу керек?,2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,картаның жарамдылық мерзімін қалай білуге болады,2,Cards_Common,1
Transfers,kaz,Credits,Credits,Кредиты,Беззалоговый кредиттен бас тарта аламын ба?,147,Credits_Common,1
BCC_KZ,kaz,Transfers,Transfers,Переводы,Телефон нөмірі бойынша аударымдар үшін елдердің тізімін қалай білуге болады?,17,MobileTransfers,1
Cards,kaz,Cards,Cards,Карты,цифрлік bccpay 2.0 (monocard) картасын онлайн ашуға бола ма?,54,bccpay_2_0,1
Transfers,kaz,Cards,Cards,Карты,картанын срогы кашан отеды?,2,Cards_Common,1
Transfers,kaz,Credits,Credits,Кредиты,"Кредитті страховкамен алған едім, отказ беруге бола ма?",147,Credits_Common,1
Transfers,kaz,Transfers,Transfers,Переводы,Мобильдік қосымша арқылы телефон нөмірі бойынша шетелге ақша аударымын қалай жасауға болады?,17,MobileTransfers,1
Others,kaz,Cards,Cards,Карты,"Менде карта жоқ, бірақ долларлық шот бар, одан шетелде қалай төлеуге болады?",2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,мультивалюталы bcc pay картасын қалай онлайн ашуға болады?,54,bccpay_2_0,1
Others,kaz,Cards,Cards,Карты,"Бүгін картаны алдым, төлем жасай алмаймын, қалай активация жасау керек?",2,Cards_Common,1
Ipoteka,kaz,Credits,PKO,Кредиты,"Соңғы төлем жасадым, несие тарихы қашан жаңартылады?",147,Credits_Common,0
Transfers,kaz,Transfers,Transfers,Переводы,"""Золотой Корона"" бойынша BCC.KZ қосымшасындағы ақша жіберу функциясының жұмыс уақыты қанша?",15,Koronapay,1
Cards,kaz,Credits,Credits,Кредиты,"Егер ""шетелдіктің ҚР тұру ықтиярхаты"" болса, ақшалай несие алуға болады ма?",25,Kredit_nalichnymi,1
Others,kaz,Cards,Cards,Карты,Картаны қалай бұғаттан алуға болады?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,Samsung Pay-ге картаны қалай қосуға болады?,2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Картаны толтырудың қандай тәсілдері бар?,2,Cards_Common,1
Cards,kaz,Credits,Credits,Кредиты,Зейнетақысыз несие алуға болады ма?,25,Kredit_nalichnymi,1
Cards,kaz,Transfers,Transfers,Переводы,Western union бойынша Қазақстаннан Украинаға ақша аударымын алудың рәсімі қандай?,14,WesternUnion,1
Others,kaz,Cards,Cards,Карты,Картаны қалай бұғаттан ашуға болады?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,Google Pay-ге картаны қалай қосуға болады?,2,Cards_Common,1
Others,kaz,Credits,Credits,Кредиты,Несие бойынша қанша ақша артық төлеймін?,25,Kredit_nalichnymi,1
Cards,kaz,Transfers,Transfers,Переводы,Western Union бойынша Түрікменстан мен Өзбекстанға аударым жіберу шарттары қандай?,14,WesternUnion,1
Others,kaz,Cards,Cards,Карты,мерзімі біткен картадан ақша қалай шешемін?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,#IronCard қандай карта?,3,IronCard,1
Others,kaz,Credits,Credits,Кредиты,Қанша рет ақшалай несие алуға болады?,25,Kredit_nalichnymi,1
Cards,kaz,Transfers,Transfers,Переводы,Western Union аударымында «12 сағат» тарифі бойынша ақша аударымын алудың қанша уақыты бар?,14,WesternUnion,1
Transfers,kaz,Cards,Cards,Карты,"Менде карта жоқ, картаны қосымша арқылы немесе онлайн қалай пайдалануға болады?",2,Cards_Common,1
Ipoteka,kaz,Credits,Zalogovoe,Кредиты,Нотариус жеке мемлекеттік актіні алып қойса не істеу керек және жылжымайтын мүлік кепілімен берілетін несиеге жаңасын қалай алуға болады?,31,Zalog_nedvizhimosti,0
Cards,kaz,Transfers,Transfers,Переводы,Қазақстаннан ТМД елдеріне және Грузияға ақша Western Union аударымы бойынша қалай жүзеге асырылады?,14,WesternUnion,1
Others,kaz,Cards,Cards,Карты,мерзімі өтіп кеткен картадан ақша қалай шешемін?,2,Cards_Common,1
Others,kaz,Credits,Ipoteka,Кредиты,Ипотека бойынша комиссия қанша,147,Credits_Common,0
Cards,kaz,Cards,Cards,Карты,bcc junior карталарының иелері үшін таңдалған категорияларда қандай кешбэк қарастырылған?,7,JuniorBank,1
Others,kaz,Cards,Cards,Карты,Карта қанша уақытта шығарылады?,2,Cards_Common,1
Cards,kaz,Cards,Cards,Карты,#TravelCard картасы не үшін арналған?,6,TravelCard,1
Cards,kaz,Transfers,Transfers,Переводы,Western Union аударымын қай жерде алуға болады?,14,WesternUnion,1
Cards,kaz,Transfers,Transfers,Переводы,Western Union аударымы жүйеде қанша уақыт сақталады?,14,WesternUnion,1
Ipoteka,kaz,Credits,Ipoteka,Кредиты,Онлайн #ипотека бойынша бастапқы жарнасыз рәсімделуге бола ма?,28,Online_ipoteka,0
Transfers,kaz,Transfers,Transfers,Переводы,$30 000-нан асатын сомада SWIFT аударымдарын жіберу кезінде операцияны қалай растауға болады?,13,Swift,1
Others,kaz,Cards,Cards,Карты,мерзімі аяқталған картадан ақша қалай шешемін?,2,Cards_Common,1
Transfers,kaz,Credits,Ipoteka,Кредиты,Онлайн ипотека үшін жылу жүйелеріне қандай шектеулер бар?,28,Online_ipoteka,0
Ipoteka,kaz,Credits,Zalogovoe,Кредиты,Тағайындалуы бойынша жылжымайтын мүлік кепілімен берілетін несиеге қай  жер учаскесі жарамайды?,31,Zalog_nedvizhimosti,0
Transfers,kaz,Transfers,Transfers,Переводы,SWIFT аударымының комиссиясын bcc.kz мобильді қосымшасында қалай төлеуге болады?,13,Swift,1
Cards,kaz,Cards,Cards,Карты,Сізде Union Pay-дің Gold картасы бар ма?,44,GoldCard,1
Cards,kaz,Cards,Cards,Карты,#BlackEdition картасы туралы білейін деп едім?,0,BlackEdition,1
Ipoteka,kaz,Credits,Zalogovoe,Кредиты,Жылжымайтын мүлік кепілімен берілетін несиеге өтініш беру үшін нені білу маңызды?,31,Zalog_nedvizhimosti,0
Transfers,kaz,Transfers,Transfers,Переводы,SWIFT аударымын жібергенде алушы туралы қандай деректерді көрсету керек?,13,Swift,1
Ipoteka,kaz,Credits,Avtokredit,Кредиты,Некеде болған кезде үйдің техпаспортының өзгеруі жылжымайтын мүлік кепілімен берілетін несиені рәсімдеуге әсер ете ме?,31,Zalog_nedvizhimosti,0
Transfers,kaz,Transfers,Transfers,Переводы,SWIFT аударымын bcc.kz мобильді қосымшасында жіберу үшін валюталық шотты таңдау процедурасы қандай?,13,Swift,1
Transfers,kaz,Cards,Cards,Карты,Сизде Китайда сатып алу үшин дебетовая карта бар ма?,44,GoldCard,1
Ipoteka,kaz,Credits,Zalogovoe,Кредиты,Жылжымайтын мүлік кепілімен берілетін несие алу үшін мүлікті қашан қайта бағалау керек?,31,Zalog_nedvizhimosti,0
Ipoteka,kaz,Credits,Credits,Кредиты,Рефинансирование бойынша мөлшерлеме қандай?,33,Refinancing,1
Others,kaz,Cards,Cards,Карты,Сізде Қытайда сатып алу үшін дебеттік карта бар ма?,44,GoldCard,1
Ipoteka,kaz,Credits,Zalogovoe,Кредиты,"Үй су қорғау аймағында болса, неге жылжымайтын мүлік кепілімен берілетін несие бермейді?",31,Zalog_nedvizhimosti,0
Cards,kaz,BCC_KZ,Cards,BСС.KZ,BCC Mall-да тапсырысты қалай болдырмауға болады?,1223,BCC_KZ_Common,0
Cards,kaz,Credits,PKO,Кредиты,"Мен шот погашения займа шотын толықтырдым, неге сома әлі шешілмеді?",147,Credits_Common,0
Others,kaz,Cards,Cards,Карты,Картаны қалай белсендіру керек?,2,Cards_Common,1
Others,kaz,Cards,Cards,Карты,Сізде Қытайда сатып алу үшін премиалды картасы бар ма?,52,DragonCard,1
Ipoteka,kaz,Credits,Zalogovoe,Кредиты,"Маған жылжымайтын мүлік кепілі бойынша кепілдік несиені мақұлдай ма, қалай тексеруге болады?",31,Zalog_nedvizhimosti,0
